description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"On a green day LET IT RIP, RICHEY. Duration and intensity both can be at a normal training level when you're in the green. Now is the time to get after your race pace reps and really focus on training at the level you would want to race at. Green days are great days to capitalize on race pace running, so plan your training week accordingly.",1,600,65,85,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,113,113,%,,,,,,
,1,60,80,80,%,,,,,,
,1,300,85,65,%,,,,,,
