description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Anna van der Breggen is arguably one of the most versatile riders of her generation. She excels by staying cool when others crumble under pressure. So, what better way to challenge your ability to embrace your inner Anna van der Breggen by doing some over/unders! Over/unders are great for improving your ability to surge hard again and again but not recovering fully in between. A perfect workout for one-day classics and stage race specialists - like Anna!",1,500,50,75,%,,,,,,
,1,60,50,50,%,,,,,,
,5,60,118,118,%,,60,95,95,%,
,1,420,51,51,%,,,,,,
,10,30,125,125,%,,30,88,88,%,
,1,300,63,25,%,,,,,,
