description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: H.Eykelen,1,240,30,52,%,,,,,,
,1,150,52,52,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,70,70,%,,,,,,
,1,180,52,52,%,,,,,,
,1,240,50,50,%,,,,,,
,1,180,48,48,%,,,,,,
,1,90,90,90,%,100,,,,,
,1,60,48,48,%,,,,,,
,1,180,52,52,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,48,48,%,,,,,,
,1,60,110,110,%,110,,,,,
,1,60,48,48,%,,,,,,
,1,180,52,52,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,48,48,%,,,,,,
,1,60,70,70,%,,,,,,
,1,300,50,30,%,,,,,,
