description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: T.Delfs - Momentum Cycling,1,600,40,75,%,,,,,,
,3,30,100,100,%,105,90,70,70,%,95
,1,180,55,55,%,,,,,,
,6,90,95,95,%,100,30,70,70,%,90
,1,180,50,50,%,90,,,,,
,1,480,85,85,%,100,,,,,
,1,180,50,50,%,90,,,,,
,11,45,95,95,%,100,15,75,75,%,90
,1,180,50,50,%,,,,,,
,1,480,95,95,%,100,,,,,
,1,180,50,50,%,90,,,,,
,8,60,100,100,%,105,30,80,80,%,90
,1,480,65,50,%,,,,,,
