description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: J.Hunt,1,780,25,75,%,,,,,,
,1,60,118,118,%,,,,,,
,1,60,44,44,%,,,,,,
,1,90,115,115,%,,,,,,
,1,90,44,44,%,,,,,,
,1,120,111,111,%,,,,,,
,1,120,44,44,%,,,,,,
,1,180,64,64,%,,,,,,
,1,60,118,118,%,,,,,,
,1,60,44,44,%,,,,,,
,1,90,115,115,%,,,,,,
,1,90,44,44,%,,,,,,
,1,120,111,111,%,,,,,,
,1,120,44,44,%,,,,,,
,1,180,64,64,%,,,,,,
,1,60,118,118,%,,,,,,
,1,60,44,44,%,,,,,,
,1,90,115,115,%,,,,,,
,1,90,44,44,%,,,,,,
,1,120,111,111,%,,,,,,
,1,60,44,44,%,,,,,,
,1,600,75,25,%,,,,,,
