description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
PURE STRENGTH / FTP #1-----WU:10 Min increasing power through Power Zone 1 and 2. Include 3 x 6 Sec high cadence / low power sprints during warm up period.-----MS1:Complete 3 sets of the following45 Sec Pure Strength (PS) High Power / Low cadence. Remain seated. Immediately into 4 Min FTP at self selected cadenceTARGET: Power Zone 4CADENCE: 50rpmRECOVERY: 5 Min-----MS2:3 x 5 Min Threshold Intervals.TARGET: Power Zone 4CADENCE: 95-105rpmRECOVERY: 4 Min,1,600,50,75,%,,,,,,
,1,60,50,50,%,,,,,,
,1,45,90,90,%,50,,,,,
,1,240,100,100,%,,,,,,
,1,300,55,55,%,85,,,,,
,1,45,90,90,%,50,,,,,
,1,240,100,100,%,,,,,,
,1,300,55,55,%,,,,,,
,1,45,90,90,%,50,,,,,
,1,240,100,100,%,,,,,,
,1,300,55,55,%,,,,,,
,1,300,98,98,%,,,,,,
,1,240,55,55,%,,,,,,
,1,300,98,98,%,,,,,,
,1,240,55,55,%,,,,,,
,1,300,98,98,%,,,,,,
,1,240,55,55,%,,,,,,
,1,300,75,50,%,,,,,,
