description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"40/20's into FTP #1After first completing some Endurance, perform 2 sets of 40/20's leading into FTP.-----WU:10-15 Min increasing power through Power Zone 1 and 2. Include 3 x 30 Sec high cadence / low power efforts during warm up period.-----MS1:4 x 40 Sec Power Z6 / 20 Sec Power Z1, leading straight into 10 Min Power Z4CADENCE: 90-100rpm.",1,180,50,50,%,,,,,,
,3,30,94,94,%,,60,61,61,%,
,1,150,71,71,%,,,,,,
,1,60,50,50,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,600,95,95,%,,,,,,
,1,600,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,40,121,121,%,,,,,,
,1,20,55,55,%,,,,,,
,1,600,95,95,%,,,,,,
,1,60,50,50,%,,,,,,
,1,300,75,50,%,,,,,,
