description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Intermittent: This training is a way to introduce short high intensity riding alternating it with short recovery, allowing the rider to recover and accumulate time at an intensity that would be difficult to maintain if ridden consecutively.",1,600,40,73,%,85,,,,,
,1,300,88,88,%,90,,,,,
,1,120,53,53,%,85,,,,,
,2,120,88,88,%,90,30,88,88,%,105
,1,120,53,53,%,85,,,,,
,1,300,88,88,%,95,,,,,
,1,120,53,53,%,85,,,,,
,6,30,100,100,%,100,30,73,73,%,85
,1,240,53,53,%,85,,,,,
,6,30,100,100,%,70,30,73,73,%,90
,1,240,53,53,%,85,,,,,
,6,30,100,100,%,100,30,73,73,%,85
,1,300,53,40,%,85,,,,,
