description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: T.Delfs - Momentum Cycling,1,420,25,50,%,95,,,,,
,1,60,50,50,%,100,,,,,
,1,60,60,60,%,105,,,,,
,1,60,70,70,%,110,,,,,
,1,60,80,80,%,115,,,,,
,1,60,90,90,%,120,,,,,
,1,180,50,50,%,95,,,,,
,10,45,70,70,%,110,15,110,110,%,70
,1,180,50,50,%,95,,,,,
,10,30,70,70,%,110,30,110,110,%,70
,1,180,50,50,%,95,,,,,
,5,60,70,70,%,110,30,110,110,%,70
,1,180,50,50,%,95,,,,,
,5,60,70,70,%,110,60,110,110,%,70
,1,180,50,50,%,95,,,,,
,1,60,50,50,%,100,,,,,
,1,60,60,60,%,105,,,,,
,1,60,70,70,%,110,,,,,
,1,60,80,80,%,115,,,,,
,1,60,90,90,%,120,,,,,
,1,330,40,40,%,105,,,,,
