description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Sweet spot work is a great way to put some stress on your body, without accumulating large amounts of fatigue. This type of work is ideal to maintain the gains in fitness you have made. It's medium intensity, but the efforts are short in duration with good recovery in between.",1,240,50,50,%,,,,,,
,5,30,65,65,%,,30,85,85,%,
,1,60,50,50,%,,,,,,
,1,180,85,85,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,102,102,%,,,,,,
,1,120,50,50,%,,,,,,
,1,360,88,95,%,,,,,,
,1,180,50,50,%,,,,,,
,1,360,95,88,%,,,,,,
,1,180,50,50,%,,,,,,
,1,360,88,95,%,,,,,,
,1,180,50,50,%,,,,,,
,1,360,95,88,%,,,,,,
,1,300,50,50,%,,,,,,
