description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Attacking your way into the base of the climbs today. By performing a high powered effort at the base of the climb, you will build up some lactate before completing a zone 4 effort.But today is all about high crank torque. That means low cadence efforts.",1,420,45,75,%,,,,,,
,1,180,95,95,%,,,,,,
,1,300,50,50,%,,,,,,
,1,20,150,150,%,,,,,,
,1,20,50,50,%,,,,,,
,1,300,90,104,%,75,,,,,
,1,300,50,50,%,,,,,,
,1,30,140,140,%,,,,,,
,1,30,50,50,%,,,,,,
,1,300,90,104,%,80,,,,,
,1,300,50,50,%,,,,,,
,1,60,130,130,%,,,,,,
,1,60,50,50,%,,,,,,
,1,300,90,104,%,85,,,,,
,1,300,50,50,%,,,,,,
,1,300,95,95,%,,,,,,
,1,300,50,50,%,,,,,,
