description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Shayne Gaffney | GC Coaching,1,300,40,40,%,,,,,,
,1,180,60,60,%,,,,,,
,1,180,68,68,%,,,,,,
,1,180,75,75,%,,,,,,
,1,180,83,83,%,,,,,,
,1,180,88,88,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,55,55,%,,,,,,
,1,600,50,50,%,,,,,,
,1,900,85,85,%,,,,,,
,1,900,75,75,%,,,,,,
,1,900,90,90,%,,,,,,
,1,900,75,75,%,,,,,,
,1,300,40,40,%,,,,,,
