description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Building upon your earlier 'Progressive' interval session, this time we are increasing the time spent at threshold during the progressive steps.Once again finishing with a steady 10min threshold effort.",1,180,50,50,%,,,,,,
,2,60,75,75,%,90,60,50,50,%,80
,2,60,90,90,%,90,60,50,50,%,80
,1,180,50,50,%,,,,,,
,1,300,83,83,%,95,,,,,
,1,300,98,98,%,90,,,,,
,1,60,109,109,%,90,,,,,
,1,300,50,50,%,,,,,,
,1,300,83,83,%,95,,,,,
,1,300,98,98,%,90,,,,,
,1,60,109,109,%,90,,,,,
,1,300,50,50,%,,,,,,
,1,600,95,95,%,90,,,,,
,1,300,50,50,%,,,,,,
