description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Jeremy Hunt Formfinder.cc,1,60,0,0,0,,,,,,
,1,300,60,60,%,,,,,,
,1,300,70,70,%,,,,,,
,1,240,80,80,%,,,,,,
,1,60,90,90,%,,,,,,
,1,300,55,55,%,,,,,,
,1,270,80,80,%,,,,,,
,1,30,125,125,%,,,,,,
,1,300,55,55,%,,,,,,
,1,270,80,80,%,,,,,,
,1,30,125,125,%,,,,,,
,1,300,55,55,%,,,,,,
,1,270,80,80,%,,,,,,
,1,30,125,125,%,,,,,,
,1,300,55,55,%,,,,,,
,1,270,80,80,%,,,,,,
,1,30,125,125,%,,,,,,
,1,300,55,55,%,,,,,,
,1,300,100,100,%,,,,,,
,1,30,15,15,%,,,,,,
,1,270,55,55,%,,,,,,
,1,1200,79,79,%,,,,,,
,1,300,55,35,%,,,,,,
