description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Jeremy Hunt Formfinder.cc,1,90,0,0,0,,,,,,
,1,180,60,60,%,,,,,,
,1,180,70,70,%,,,,,,
,1,180,80,80,%,,,,,,
,1,60,90,90,%,,,,,,
,1,120,55,55,%,,,,,,
,1,6,15,15,%,,,,,,
,1,20,15,15,%,,,,,,
,1,34,55,55,%,,,,,,
,1,6,190,190,%,,,,,,
,1,20,15,15,%,,,,,,
,1,154,45,45,%,,,,,,
,1,15,190,190,%,,,,,,
,1,20,15,15,%,,,,,,
,1,205,45,45,%,,,,,,
,1,30,190,190,%,,,,,,
,1,20,15,15,%,,,,,,
,1,310,45,45,%,,,,,,
,1,60,190,190,%,,,,,,
,1,20,15,15,%,,,,,,
,1,460,45,45,%,,,,,,
,1,300,110,110,%,,,,,,
,1,20,15,15,%,,,,,,
,1,340,45,45,%,,,,,,
