description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Welcome to the 2018 Zwift Academy. This first workout is a high intensity session looking at your ability to produce quality race efforts over 1 minute in duration. There is ample recovery between the intervals, so you will be able to produce your best efforts for the target duration.",1,360,45,70,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,109,109,%,,,,,,
,1,180,65,65,%,,,,,,
,1,60,125,125,%,,,,,,
,1,300,65,65,%,,,,,,
,1,240,100,100,%,,,,,,
,1,300,66,66,%,,,,,,
,1,600,95,95,%,,,,,,
,1,300,65,65,%,,,,,,
,1,240,117,117,%,,,,,,
,1,180,65,65,%,,,,,,
,1,240,117,117,%,,,,,,
,1,300,65,65,%,,,,,,
,4,60,120,120,%,,60,65,65,%,
,1,300,50,50,%,,,,,,
