description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: HumanPowerPerformance.com,1,420,45,45,%,,,,,,
,1,240,75,75,%,,,,,,
,1,420,80,80,%,,,,,,
,1,30,120,120,%,,,,,,
,1,180,102,102,%,,,,,,
,1,180,55,55,%,,,,,,
,1,180,102,102,%,,,,,,
,1,30,120,120,%,,,,,,
,1,360,80,80,%,,,,,,
,1,30,120,120,%,,,,,,
,1,180,102,102,%,,,,,,
,1,180,55,55,%,,,,,,
,1,420,80,80,%,,,,,,
,1,30,120,120,%,,,,,,
,1,180,102,102,%,,,,,,
,1,420,80,80,%,,,,,,
,1,420,45,45,%,,,,,,
