description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: J.Levison,1,360,40,75,%,,,,,,
,3,20,110,110,%,,40,50,50,%,
,1,120,81,81,%,,,,,,
,3,20,115,115,%,,40,50,50,%,
,1,120,81,81,%,,,,,,
,3,20,120,120,%,,40,50,50,%,
,1,240,85,85,%,,,,,,
,1,75,50,50,%,,,,,,
,1,120,95,95,%,,,,,,
,1,75,50,50,%,,,,,,
,1,240,85,85,%,,,,,,
,1,75,50,50,%,,,,,,
,1,120,95,95,%,,,,,,
,1,75,50,50,%,,,,,,
,1,240,85,85,%,,,,,,
,1,75,50,50,%,,,,,,
,9,30,125,125,%,,60,50,50,%,
,1,315,75,40,%,,,,,,
