description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Laura Siddall,1,420,50,65,%,,,,,,
,4,15,100,100,%,,25,50,50,%,
,1,60,65,65,%,,,,,,
,4,15,110,110,%,,25,50,50,%,
,1,60,65,65,%,,,,,,
,4,15,120,120,%,,25,50,50,%,
,1,60,65,65,%,,,,,,
,1,180,83,83,%,,,,,,
,1,120,92,92,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,111,111,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,92,92,%,,,,,,
,1,180,83,83,%,,,,,,
,1,510,55,55,%,,,,,,
,1,180,83,83,%,,,,,,
,1,120,92,92,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,111,111,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,92,92,%,,,,,,
,1,180,83,83,%,,,,,,
,1,450,70,45,%,,,,,,
