description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: K.Parnell Chili Tri MAF,1,244,24,74,%,,,,,,
,1,222,81,81,%,,,,,,
,1,196,81,81,%,,,,,,
,1,196,95,95,%,,,,,,
,1,244,109,109,%,,,,,,
,1,30,65,65,%,,,,,,
,1,30,81,81,%,,,,,,
,1,30,95,95,%,,,,,,
,1,33,109,109,%,,,,,,
,1,35,125,125,%,,,,,,
,5,20,75,75,%,,10,50,50,%,
,1,255,95,95,%,,,,,,
,1,226,109,109,%,,,,,,
,1,202,95,95,%,,,,,,
,1,223,81,81,%,,,,,,
,1,177,109,109,%,,,,,,
,1,214,75,25,%,,,,,,
