description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: John Levison,1,240,50,75,%,,,,,,
,3,20,120,120,%,,30,50,50,%,
,1,30,50,50,%,,,,,,
,3,20,130,130,%,,30,50,50,%,
,1,30,50,50,%,,,,,,
,1,240,85,85,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,95,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,85,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,95,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,75,45,%,,,,,,
