description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Steve Clark - OffThatCouchFitness.co.uk,1,360,40,60,%,,,,,,
,5,20,121,121,%,,40,55,55,%,
,1,60,63,63,%,,,,,,
,1,60,72,72,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,89,89,%,,,,,,
,1,60,102,102,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,85,85,%,,,,,,
,1,70,104,104,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,86,86,%,,,,,,
,1,70,105,105,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,86,86,%,,,,,,
,1,70,104,104,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,63,63,%,,,,,,
,1,60,72,72,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,89,89,%,,,,,,
,1,60,102,102,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,86,86,%,,,,,,
,1,70,105,105,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,86,86,%,,,,,,
,1,70,105,105,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,86,86,%,,,,,,
,1,70,105,105,%,,,,,,
,1,60,55,55,%,,,,,,
,1,360,65,45,%,,,,,,
