description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Natalie Lawrence,1,240,40,70,%,,,,,,
,1,45,100,100,%,,,,,,
,1,45,50,50,%,,,,,,
,1,45,105,105,%,,,,,,
,1,45,50,50,%,,,,,,
,1,45,110,110,%,,,,,,
,1,45,50,50,%,,,,,,
,1,45,115,115,%,,,,,,
,1,45,50,50,%,,,,,,
,1,45,120,120,%,,,,,,
,1,45,50,50,%,,,,,,
,1,300,85,85,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,100,100,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,115,115,%,,,,,,
,1,180,50,50,%,,,,,,
,1,60,120,120,%,,,,,,
,1,180,50,50,%,,,,,,
,1,120,115,115,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,85,85,%,,,,,,
,1,270,60,40,%,,,,,,
