description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: John Levison,1,360,40,75,%,,,,,,
,5,20,125,125,%,,40,60,60,%,
,1,180,80,108,%,,,,,,
,1,180,108,75,%,,,,,,
,1,120,60,60,%,,,,,,
,1,60,90,90,%,,,,,,
,1,45,110,110,%,,,,,,
,1,30,120,120,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,80,108,%,,,,,,
,1,180,108,75,%,,,,,,
,1,180,60,60,%,,,,,,
,1,180,80,108,%,,,,,,
,1,180,108,80,%,,,,,,
,1,120,60,60,%,,,,,,
,1,60,90,90,%,,,,,,
,1,45,110,110,%,,,,,,
,1,30,120,120,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,80,108,%,,,,,,
,1,180,108,75,%,,,,,,
,1,180,60,60,%,,,,,,
,1,270,60,45,%,,,,,,
