description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Rhys Jones (JinxSport.com),1,480,40,80,%,,,,,,
,1,120,60,60,%,,,,,,
,6,30,110,110,%,,30,55,55,%,
,1,120,60,60,%,,,,,,
,1,240,95,95,%,,,,,,
,1,120,105,105,%,,,,,,
,1,150,55,55,%,,,,,,
,1,240,95,95,%,,,,,,
,1,120,105,105,%,,,,,,
,1,150,55,55,%,,,,,,
,1,240,95,95,%,,,,,,
,1,120,105,105,%,,,,,,
,1,150,55,55,%,,,,,,
,1,240,95,95,%,,,,,,
,1,120,105,105,%,,,,,,
,1,150,55,55,%,,,,,,
,1,480,80,40,%,,,,,,
