description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Rhys Jones (JinxSport.com),1,600,55,80,%,,,,,,
,1,120,60,60,%,,,,,,
,4,40,110,110,%,,20,50,50,%,
,1,120,60,60,%,,,,,,
,1,240,85,120,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,120,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,120,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,120,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,120,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,85,120,%,,,,,,
,1,120,50,50,%,,,,,,
,4,40,110,110,%,,20,50,50,%,
,1,120,60,60,%,,,,,,
