description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Hilly Endurance ride with VO2 Max Builders,1,600,25,67,%,,,,,,
,1,900,65,65,%,,,,,,
,1,300,109,109,%,,,,,,
,1,600,50,50,%,,,,,,
,1,1200,65,65,%,,,,,,
,1,240,109,109,%,,,,,,
,1,480,50,50,%,,,,,,
,1,1200,65,65,%,,,,,,
,1,180,109,109,%,,,,,,
,1,360,50,50,%,,,,,,
,1,1200,65,65,%,,,,,,
,1,120,110,110,%,,,,,,
,1,300,50,50,%,,,,,,
,1,720,65,65,%,,,,,,
,1,600,67,25,%,,,,,,
