description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Zwift Study (via TrainingPeaks),1,180,50,50,%,,,,,,
,1,180,60,60,%,,,,,,
,1,180,65,65,%,,,,,,
,1,180,70,70,%,,,,,,
,1,120,75,75,%,,,,,,
,1,60,80,80,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,600,50,50,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,88,88,%,,,,,,
,1,60,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,1,2100,65,65,%,,,,,,
,1,300,50,50,%,,,,,,
