description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout consists of two rounds of progressively harder - but shorter - intervals in the sub-threshold zones.         Workout consists of a 5min warm-up, two rounds of 4min at 65%, 2min easy, 3:30 at 81%, 2min easy, 2:30 at 95%, 2min easy, and then a 3min cool-down.",1,300,25,65,%,,,,,,
,1,240,65,65,%,,,,,,
,1,120,55,55,%,,,,,,
,1,210,81,81,%,,,,,,
,1,120,50,50,%,,,,,,
,1,150,95,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,210,81,81,%,,,,,,
,1,120,55,55,%,,,,,,
,1,240,65,65,%,,,,,,
,1,120,55,55,%,,,,,,
,1,210,81,81,%,,,,,,
,1,120,50,50,%,,,,,,
,1,150,95,95,%,,,,,,
,1,120,50,50,%,,,,,,
,1,210,81,81,%,,,,,,
,1,120,55,55,%,,,,,,
,1,240,65,65,%,,,,,,
,1,180,65,25,%,,,,,,
