description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This session is about accessing your Vo2 power after a sustained aerobic effort. Led by Time Trial Specialist, Kristin Armstrong.These workouts have been designed and tested by some of the best cyclists in the world. Olympians and World Champions such as Sir Bradley Wiggins, Fabian Cancellara, Dame Sarah Storey and Kristin Armstrong.",1,180,35,55,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,70,70,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,120,120,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,93,93,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,93,93,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,55,55,%,,,,,,
,1,180,93,93,%,,,,,,
,1,60,110,110,%,,,,,,
,1,60,55,55,%,,,,,,
,1,120,55,35,%,,,,,,
