description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Shayne Gaffney | GC Coaching (via TrainingPeaks),1,120,40,40,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,60,60,%,,,,,,
,1,120,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,3,30,110,110,%,,30,55,55,%,
,1,120,55,55,%,,,,,,
,5,30,150,150,%,,30,65,65,%,
,1,300,55,55,%,,,,,,
,5,30,150,150,%,,30,65,65,%,
,1,300,55,55,%,,,,,,
,5,30,150,150,%,,30,65,65,%,
,1,300,55,55,%,,,,,,
,1,240,95,95,%,95,,,,,
,1,480,75,75,%,85,,,,,
,1,300,55,55,%,75,,,,,
,1,240,95,95,%,95,,,,,
,1,480,75,75,%,85,,,,,
,1,300,55,55,%,75,,,,,
,1,240,95,95,%,95,,,,,
,1,480,75,75,%,85,,,,,
,1,300,55,55,%,75,,,,,
,1,240,95,95,%,95,,,,,
,1,480,75,75,%,85,,,,,
,1,300,55,55,%,75,,,,,
,1,420,50,30,%,,,,,,
