description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Alright folks, the main set today are some slow burn builds. 3x10min blocks building from endurance to threshold w/ 2min between sets. Each round will get a little harder because to start, the builds will be broken but you'll get less and less rest each time.",1,360,55,55,%,,,,,,
,1,30,80,80,%,,,,,,
,1,30,60,60,%,,,,,,
,1,30,80,80,%,,,,,,
,1,30,60,60,%,,,,,,
,1,30,80,80,%,,,,,,
,1,30,60,60,%,,,,,,
,1,30,80,80,%,,,,,,
,1,30,60,60,%,,,,,,
,1,240,75,75,%,,,,,,
,1,30,50,50,%,,,,,,
,1,180,85,85,%,,,,,,
,1,30,50,50,%,,,,,,
,1,120,100,100,%,,,,,,
,1,30,50,50,%,,,,,,
,1,60,110,110,%,,,,,,
,1,300,55,55,%,,,,,,
,1,240,75,75,%,,,,,,
,1,15,50,50,%,,,,,,
,1,180,85,85,%,,,,,,
,1,15,50,50,%,,,,,,
,1,120,100,100,%,,,,,,
,1,15,50,50,%,,,,,,
,1,60,110,110,%,,,,,,
,1,300,55,55,%,,,,,,
,1,240,75,75,%,,,,,,
,1,180,85,85,%,,,,,,
,1,120,100,100,%,,,,,,
,1,60,110,110,%,,,,,,
,1,600,45,45,%,,,,,,
