description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"A series of three three-step ramps. Each ramp is progressively harder than the last, and each block is then progressively harder than the one that came before it. This workout is designed to challenge your ability to make small pace changes to respond to terrain or race-day pressure.",1,240,55,75,%,,,,,,
,1,60,55,55,%,,,,,,
,1,300,75,90,%,,,,,,
,1,300,80,95,%,,,,,,
,1,300,85,100,%,,,,,,
,1,240,55,55,%,,,,,,
,1,240,80,95,%,,,,,,
,1,240,85,100,%,,,,,,
,1,240,90,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,180,85,100,%,,,,,,
,1,180,90,105,%,,,,,,
,1,180,95,110,%,,,,,,
,1,120,55,45,%,,,,,,
