description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Mattias Thyr,1,180,25,75,%,,,,,,
,1,420,80,105,%,105,,,,,
,1,15,140,140,%,,,,,,
,1,120,105,105,%,,,,,,
,1,15,200,200,%,,,,,,
,1,150,80,80,%,,,,,,
,1,15,140,140,%,,,,,,
,1,120,105,105,%,,,,,,
,1,15,200,200,%,,,,,,
,1,150,80,80,%,,,,,,
,1,15,140,140,%,,,,,,
,1,120,105,105,%,,,,,,
,1,15,200,200,%,,,,,,
,1,150,80,80,%,,,,,,
,1,300,80,100,%,100,,,,,
,4,30,175,175,%,,30,50,50,%,
,1,120,0,0,0,,,,,,
,8,20,190,190,%,,10,45,45,%,
,1,180,75,25,%,,,,,,
