description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This session is about maximising your Vo2 Max. Your maximum ability to process oxygen for aerobic exercise.These workouts have been designed and tested by some of the best cyclists in the world. Olympians and World Champions such as Sir Bradley Wiggins, Fabian Cancellara, Dame Sarah Storey and Kristin Armstrong.",1,180,35,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,125,125,%,,,,,,
,1,90,100,100,%,,,,,,
,1,60,55,55,%,,,,,,
,1,150,55,35,%,,,,,,
