description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: D.Rush [DRAFT],1,720,45,95,%,,,,,,
,1,100,52,52,%,,,,,,
,1,180,115,115,%,,,,,,
,1,60,49,49,%,,,,,,
,1,150,115,115,%,,,,,,
,1,60,49,49,%,,,,,,
,1,120,115,115,%,,,,,,
,1,60,49,49,%,,,,,,
,1,90,115,115,%,,,,,,
,1,60,49,49,%,,,,,,
,10,60,115,115,%,,60,45,45,%,
,10,50,119,119,%,,40,42,42,%,
,10,40,122,122,%,,30,38,38,%,
,10,30,126,126,%,,30,35,35,%,
,10,30,130,130,%,,20,35,35,%,
,10,30,134,134,%,,15,35,35,%,
