description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Paul Mack,1,180,60,60,%,,,,,,
,1,30,95,95,%,,,,,,
,1,55,45,45,%,,,,,,
,1,180,60,60,%,,,,,,
,1,30,95,95,%,,,,,,
,1,55,45,45,%,,,,,,
,1,180,60,60,%,,,,,,
,1,30,95,95,%,,,,,,
,1,55,45,45,%,,,,,,
,1,180,60,60,%,,,,,,
,1,30,95,95,%,,,,,,
,1,55,45,45,%,,,,,,
,1,180,60,60,%,,,,,,
,1,30,95,95,%,,,,,,
,1,55,45,45,%,,,,,,
,10,15,120,120,%,,15,55,55,%,
,1,300,55,55,%,,,,,,
,10,20,120,120,%,,20,55,55,%,
,1,300,55,55,%,,,,,,
,10,30,120,120,%,,30,55,55,%,
,1,300,55,55,%,,,,,,
,4,360,90,90,%,,135,55,55,%,
