description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: R.Courtois,1,360,53,53,%,,,,,,
,1,180,93,93,%,100,,,,,
,1,180,93,93,%,90,,,,,
,1,180,93,93,%,80,,,,,
,1,180,93,93,%,70,,,,,
,1,180,88,88,%,60,,,,,
,1,180,86,86,%,50,,,,,
,1,240,53,53,%,,,,,,
,1,240,86,86,%,60,,,,,
,1,240,88,88,%,70,,,,,
,1,240,91,91,%,80,,,,,
,1,240,91,91,%,90,,,,,
,1,240,91,91,%,100,,,,,
,1,240,91,91,%,110,,,,,
,1,60,113,113,%,120,,,,,
,1,240,53,53,%,,,,,,
