description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: R Lehle,1,300,24,95,%,,,,,,
,1,6,150,150,%,,,,,,
,1,54,76,76,%,,,,,,
,1,6,150,150,%,,,,,,
,1,114,76,76,%,,,,,,
,1,15,150,150,%,,,,,,
,1,225,75,75,%,,,,,,
,1,30,150,150,%,,,,,,
,1,330,76,76,%,,,,,,
,12,6,150,150,%,,14,75,75,%,
,1,360,75,75,%,,,,,,
,4,15,150,150,%,,45,75,75,%,
,1,360,75,75,%,,,,,,
,2,30,150,150,%,,90,75,75,%,
,1,300,75,25,%,,,,,,
