description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"In this speed workout, you'll start the intervals off quick and finish them full gas! These are designed to improve your kick at the end of a race.",1,480,65,80,%,,,,,,
,1,240,92,100,%,,,,,,
,1,60,100,112,%,,,,,,
,1,150,70,70,%,,,,,,
,1,240,92,100,%,,,,,,
,1,60,100,112,%,,,,,,
,1,150,70,70,%,,,,,,
,1,240,92,100,%,,,,,,
,1,60,100,112,%,,,,,,
,1,300,70,50,%,,,,,,
