description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
A sweet spot focused workout where you'll accumulate 50min in total at that intensity.,1,600,50,80,%,85,,,,,
,1,120,55,55,%,85,,,,,
,1,600,88,88,%,90,,,,,
,1,120,55,55,%,85,,,,,
,1,600,90,90,%,90,,,,,
,1,120,55,55,%,85,,,,,
,1,600,93,93,%,90,,,,,
,1,120,55,55,%,85,,,,,
,1,600,90,90,%,90,,,,,
,1,120,55,55,%,85,,,,,
,1,600,88,88,%,90,,,,,
,1,120,50,30,%,,,,,,
