description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Working at the lower end of your Zone 5 Vo2 Max power, this session requires you to complete the longest interval first, then reduce the following interval by 30sec each time.Starting with a 6min Zone 5 interval, you will finish with a 3.5min interval.",1,600,50,75,%,,,,,,
,1,360,105,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,330,105,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,300,105,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,270,105,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,240,105,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,210,105,105,%,,,,,,
,1,180,55,55,%,,,,,,
,1,300,75,50,%,,,,,,
