description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Shayne Gaffney | GC Coaching (via TrainingPeaks),1,360,40,60,%,,,,,,
,1,240,60,60,%,,,,,,
,1,180,80,80,%,,,,,,
,1,120,55,55,%,,,,,,
,3,1200,88,88,%,,180,55,55,%,
