description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Shayne Gaffney | GC Coaching (via TrainingPeaks),1,300,30,50,%,,,,,,
,1,300,65,65,%,,,,,,
,1,180,75,75,%,,,,,,
,1,120,55,55,%,,,,,,
,4,15,200,200,%,,45,55,55,%,
,1,300,100,100,%,,,,,,
,1,300,55,55,%,,,,,,
,3,15,200,200,%,,45,55,55,%,
,1,360,100,100,%,,,,,,
,1,300,55,55,%,,,,,,
,2,15,200,200,%,,45,55,55,%,
,1,420,100,100,%,,,,,,
,1,300,55,55,%,,,,,,
,1,15,200,200,%,,45,55,55,%,
,1,480,100,100,%,,,,,,
,1,300,55,55,%,,,,,,
,4,180,95,95,%,,120,85,85,%,
,1,300,55,55,%,,,,,,
,4,180,95,95,%,,120,85,85,%,
,1,240,55,35,%,,,,,,
