description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"It's time for another workout courtesy of our friends over at Team Jumbo-Visma. This workout is designed for their American sprinting superstar, Coryn Labecki. Hang on for just 5 short and sharp intervals!",1,300,55,55,%,,,,,,
,1,300,60,80,%,,,,,,
,1,300,55,55,%,,,,,,
,5,20,250,250,%,,260,55,55,%,
,1,420,55,55,%,,,,,,
