description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Nelson Vails is the first, and only, African American Cyclist to win an Olympic medal. He took home the Silver medal in the sprint in the 1984 Olympics. Nicknamed “The Cheetah”, he is known for going from zero to 40+ MPH in the blink of an eye. The track sprint is an equal mental and physical challenge with competitors playing tricks and mind-games on one another before uncorking their sprint… Be prepared to launch yours when the time is right!",1,300,55,75,%,,,,,,
,1,15,90,90,%,90,45,65,65,%,85
,1,15,100,100,%,100,45,65,65,%,85
,1,15,110,110,%,110,45,65,65,%,85
,1,120,55,55,%,85,,,,,
,3,15,150,150,%,110,45,65,65,%,85
,1,180,55,55,%,85,,,,,
,1,60,65,65,%,50,,,,,
,1,60,90,90,%,75,,,,,
,1,30,0,0,0,,,,,,
,1,300,55,55,%,85,,,,,
,1,60,65,65,%,50,,,,,
,1,60,90,90,%,75,,,,,
,1,30,0,0,0,,,,,,
,1,300,55,55,%,85,,,,,
,1,60,65,65,%,50,,,,,
,1,60,90,90,%,75,,,,,
,1,30,0,0,0,,,,,,
,1,300,55,35,%,,,,,,
