description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: AI Endurance,1,1020,56,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,30,200,200,%,,,,,,
,1,180,75,75,%,,,,,,
,1,900,75,56,%,,,,,,
