description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Paul deGrandis,1,180,41,75,%,,,,,,
,1,120,85,85,%,,,,,,
,1,15,126,126,%,,,,,,
,1,120,85,85,%,,,,,,
,1,30,126,126,%,,,,,,
,1,120,85,85,%,,,,,,
,1,45,126,126,%,,,,,,
,1,180,75,75,%,,,,,,
,1,180,85,85,%,,,,,,
,1,180,90,90,%,,,,,,
,1,180,95,95,%,,,,,,
,3,150,107,107,%,,150,95,95,%,
,1,120,75,75,%,,,,,,
,1,10,237,237,%,,,,,,
,2,300,97,97,%,,300,88,88,%,
,1,120,75,75,%,,,,,,
,2,20,141,141,%,,60,92,92,%,
,2,60,100,100,%,,60,88,88,%,
,2,120,110,110,%,,120,82,82,%,
,1,300,90,90,%,,,,,,
,1,20,153,153,%,,,,,,
,1,300,75,75,%,,,,,,
,1,300,75,48,%,,,,,,
