description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Paul deGrandis,1,300,50,85,%,,,,,,
,1,180,65,65,%,,,,,,
,15,30,130,130,%,,30,71,71,%,
,1,300,65,65,%,,,,,,
,6,15,160,160,%,,15,60,60,%,
,1,180,95,95,%,,,,,,
,4,15,160,160,%,,15,60,60,%,
,1,300,65,65,%,,,,,,
,1,180,95,95,%,,,,,,
,1,180,109,109,%,,,,,,
,1,180,95,95,%,,,,,,
,1,120,125,125,%,,,,,,
,1,180,95,95,%,,,,,,
,1,60,135,135,%,,,,,,
,1,600,75,45,%,,,,,,
