description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Shayne Gaffney | GC Coaching (via TrainingPeaks),1,120,40,40,%,,,,,,
,1,120,50,50,%,,,,,,
,1,120,60,60,%,,,,,,
,1,120,70,70,%,,,,,,
,1,120,80,80,%,,,,,,
,1,120,50,50,%,,,,,,
,1,540,80,80,%,50,180,65,65,%,65
,3,120,80,80,%,50,60,80,80,%,50
,1,180,65,65,%,,,,,,
,3,90,80,80,%,50,90,80,80,%,50
,1,180,65,65,%,,,,,,
,3,60,80,80,%,50,120,80,80,%,50
,1,180,50,30,%,,,,,,
