description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: L.Messineo | Poison Dart Frog,1,420,25,75,%,,,,,,
,6,180,105,105,%,,60,28,28,%,
,1,600,65,65,%,,,,,,
,2,15,195,195,%,,180,50,50,%,
,1,420,60,36,%,,,,,,
