description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout consists of 3 sets of 30-20-10 second build ups for a total duration of 5 minutes each set. The simplest way to approach this ride is :30 seconds at a basic endurance level, followed by :20 seconds taking it up a notch to a tempo level, and straight in to a :10 second mini-burst. Think of this as a ""Peek-a-Boo"". A short reminder of ""Mom, I'm here do you see me"".",1,30,35,35,%,,,,,,
,1,30,40,40,%,,,,,,
,1,30,45,45,%,,,,,,
,1,30,50,50,%,,,,,,
,1,45,55,55,%,,,,,,
,1,45,60,60,%,,,,,,
,1,45,65,65,%,,,,,,
,1,45,70,70,%,,,,,,
,1,60,55,55,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,150,55,55,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,150,55,55,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,30,75,75,%,,,,,,
,1,20,85,85,%,,,,,,
,1,10,120,120,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,55,55,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,45,45,%,,,,,,
,1,60,40,40,%,,,,,,
