description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Quite often, racing involves periods of short, high intensity efforts followed by a period of tempo riding. Today we look to replicate what it takes to breakaway from the group and then maintain that advantage. After a good warmup, the session consists of 4 sets of 2 x 1 min capacity efforts leading into a 5 min tempo effort.",1,300,45,75,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,81,81,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,95,95,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,109,109,%,,,,,,
,1,60,50,50,%,,,,,,
,2,10,150,150,%,,50,50,50,%,
,1,120,50,50,%,,,,,,
,2,60,125,125,%,,60,65,65,%,
,1,300,76,89,%,,,,,,
,2,60,125,125,%,,60,65,65,%,
,1,300,76,89,%,,,,,,
,2,60,125,125,%,,60,65,65,%,
,1,300,76,89,%,,,,,,
,2,60,125,125,%,,60,65,65,%,
,1,300,76,89,%,,,,,,
,1,180,50,50,%,,,,,,
,1,300,75,50,%,,,,,,
