description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Long base ride to give the endurance needed to tackle the Zwift Fondo. We will increase the overall duration of this workout each week while maintaining a similar structure for the workouts. The focus here is on foundational fitness which will support the shorter and harder mid-week intervals.,1,420,25,65,%,,,,,,
,1,600,65,65,%,,,,,,
,1,300,80,80,%,,,,,,
,1,300,60,60,%,,,,,,
,1,300,55,55,%,,,,,,
,1,240,80,80,%,,,,,,
,1,30,120,120,%,,,,,,
,1,120,100,100,%,,,,,,
,1,300,75,75,%,,,,,,
,1,300,55,55,%,,,,,,
,1,240,85,85,%,,,,,,
,1,30,120,120,%,,,,,,
,1,120,100,100,%,,,,,,
,1,300,65,65,%,,,,,,
,1,300,65,50,%,,,,,,
