description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"The main work here is a long descending ladder that starts out above threshold and steps down in progressively longer intervals. When you're tired going over those final climbs, you can rely on the strength you've built up here.",1,300,65,75,%,,,,,,
,1,300,75,75,%,,,,,,
,1,180,85,85,%,,,,,,
,1,180,90,90,%,,,,,,
,1,240,90,60,%,,,,,,
,1,300,60,60,%,,,,,,
,1,300,60,95,%,,,,,,
,1,60,125,125,%,,,,,,
,1,120,115,115,%,,,,,,
,1,180,105,105,%,,,,,,
,1,240,95,95,%,,,,,,
,1,300,85,85,%,,,,,,
,1,300,85,50,%,,,,,,
