description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"You get faster when you are resting and recovering, not when you are working hard!! Rest days are about going easy enough to really allow your legs to recover.",1,600,24,60,%,,,,,,
,1,300,50,50,%,,,,,,
,7,60,65,65,%,,60,50,50,%,
,1,300,50,50,%,,,,,,
,7,60,65,65,%,,60,50,50,%,
,1,300,50,50,%,,,,,,
,7,60,65,65,%,,60,50,50,%,
,1,300,50,50,%,,,,,,
,7,60,65,65,%,,60,50,50,%,
,1,300,50,50,%,,,,,,
,7,60,65,65,%,,60,50,50,%,
,1,600,60,25,%,,,,,,
