description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
A race simulation on New York Grand Central Circuit where you'll tackle 3 laps of the course.,1,420,35,55,%,,,,,,
,2,30,110,110,%,110,30,55,55,%,85
,1,60,55,55,%,,,,,,
,1,20,150,150,%,,,,,,
,1,60,90,90,%,,,,,,
,1,60,110,110,%,,,,,,
,1,20,65,65,%,,,,,,
,1,60,120,120,%,,,,,,
,1,20,65,65,%,,,,,,
,1,60,110,110,%,,,,,,
,1,20,65,65,%,,,,,,
,1,45,120,120,%,,,,,,
,1,15,65,65,%,,,,,,
,1,30,140,140,%,,,,,,
,1,240,65,65,%,,,,,,
,1,180,95,95,%,,,,,,
,1,60,110,110,%,,,,,,
,1,20,65,65,%,,,,,,
,1,60,120,120,%,,,,,,
,1,20,65,65,%,,,,,,
,1,60,110,110,%,,,,,,
,1,20,65,65,%,,,,,,
,1,45,120,120,%,,,,,,
,1,15,65,65,%,,,,,,
,1,30,140,140,%,,,,,,
,1,240,65,65,%,,,,,,
,1,180,95,95,%,,,,,,
,1,60,110,110,%,,,,,,
,1,20,65,65,%,,,,,,
,1,60,120,120,%,,,,,,
,1,20,65,65,%,,,,,,
,1,60,110,110,%,,,,,,
,1,20,65,65,%,,,,,,
,1,45,120,120,%,,,,,,
,1,15,65,65,%,,,,,,
,1,30,140,140,%,,,,,,
,1,240,65,65,%,,,,,,
,1,180,95,95,%,,,,,,
,1,20,200,200,%,,,,,,
,1,300,55,35,%,,,,,,
