description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This is a workout with lots of anerobic efforts that build up over time, as recalled by Zwift's resident World Champion cyclist Mike McCarthy. With lots of near threshold effort it should help increase your FTP as it simulates an effort towards the end of a race.",1,600,30,70,%,,,,,,
,1,180,100,100,%,,,,,,
,1,180,112,112,%,,,,,,
,1,180,125,125,%,,,,,,
,1,540,63,63,%,,,,,,
,1,180,100,100,%,,,,,,
,1,180,112,112,%,,,,,,
,1,180,125,125,%,,,,,,
,1,540,63,63,%,,,,,,
,1,180,100,100,%,,,,,,
,1,180,112,112,%,,,,,,
,1,180,125,125,%,,,,,,
,1,300,70,30,%,,,,,,
