description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"A hard workout that requires a lot of ""strength"" both physically and mentally to accomplish. Thew, in case you didn't know it, is a fancy word meaning, ""muscular strength."" You learned something new and got more fit. Hard to beat that!",1,600,25,75,%,,,,,,
,1,30,95,95,%,95,,,,,
,1,30,50,50,%,85,,,,,
,1,30,105,105,%,105,,,,,
,1,30,50,50,%,85,,,,,
,1,30,115,115,%,115,,,,,
,1,30,50,50,%,85,,,,,
,1,120,50,50,%,85,,,,,
,1,60,115,140,%,,,,,,
,1,60,50,50,%,85,,,,,
,1,120,115,115,%,100,,,,,
,1,180,65,65,%,85,,,,,
,1,60,115,140,%,,,,,,
,1,60,50,50,%,85,,,,,
,1,120,115,115,%,100,,,,,
,1,180,65,65,%,85,,,,,
,1,60,115,140,%,,,,,,
,1,60,50,50,%,85,,,,,
,1,120,115,115,%,100,,,,,
,1,180,65,65,%,85,,,,,
,1,60,115,140,%,,,,,,
,1,60,50,50,%,85,,,,,
,1,120,115,115,%,100,,,,,
,1,180,65,65,%,85,,,,,
,1,60,115,140,%,,,,,,
,1,60,50,50,%,85,,,,,
,1,120,115,115,%,100,,,,,
,1,180,65,65,%,85,,,,,
,1,60,115,140,%,,,,,,
,1,60,50,50,%,85,,,,,
,1,120,115,115,%,100,,,,,
,1,180,65,65,%,85,,,,,
,1,180,65,25,%,,,,,,
