description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout really gets your Type II (Fast Twitch) muscle fibers firing, by completing 20 x 20-second sprint efforts. There are huge gains to be made through sprint training, even if your target event doesn't involve sprinting - you will love being more powerful and explosive on the bike.",1,300,40,105,%,,,,,,
,1,120,50,50,%,,,,,,
,5,20,160,160,%,,40,40,40,%,
,1,180,50,50,%,,,,,,
,5,20,160,160,%,,40,40,40,%,
,1,180,51,51,%,,,,,,
,5,20,160,160,%,,35,40,40,%,
,1,180,50,50,%,,,,,,
,5,20,160,160,%,,40,40,40,%,
,1,300,70,40,%,,,,,,
