description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: f.bassis,1,600,41,75,%,,,,,,
,1,180,110,110,%,,,,,,
,5,60,85,85,%,,60,50,50,%,
,1,300,69,69,%,100,,,,,
,10,20,99,99,%,,160,72,72,%,
,1,420,75,36,%,,,,,,
