description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"You've got 20 minutes and need to make it count! This threshold workout opens with a quick warmup, followed by high-intensity intervals and recovery time in between. You'll be in an out before you know it.",1,300,50,75,%,85,,,,,
,1,60,90,90,%,90,,,,,
,1,30,110,110,%,100,,,,,
,1,120,90,90,%,90,,,,,
,1,30,120,120,%,100,,,,,
,1,120,90,90,%,90,,,,,
,1,30,130,130,%,100,,,,,
,1,120,90,90,%,90,,,,,
,1,30,120,120,%,100,,,,,
,1,120,90,90,%,90,,,,,
,1,30,110,110,%,100,,,,,
,1,60,90,90,%,90,,,,,
,1,150,50,30,%,85,,,,,
