description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout was made famous by Steve Prefontaine. The 30/40 workout is a fartlek effort used by the University of Oregon. This workout is done on the track and runners would alternate between 30 second 200m's and 40 second 200m's. We've taken that concept and adapted it to the treadmill. In this version we are doing 30 second hard efforts, followed by 40 second tempo efforts.",1,480,65,80,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,100,100,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,100,100,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,100,100,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,102,102,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,102,102,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,102,102,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,104,104,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,104,104,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,104,104,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,108,108,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,106,106,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,106,106,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,106,106,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,108,108,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,108,108,%,,,,,,
,1,40,85,85,%,,,,,,
,1,30,108,108,%,,,,,,
,1,220,75,65,%,,,,,,
