description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Author: Paul deGrandis,1,300,39,62,%,,,,,,
,1,10,278,278,%,,,,,,
,1,60,64,64,%,,,,,,
,1,10,278,278,%,,,,,,
,1,60,64,64,%,,,,,,
,1,10,278,278,%,,,,,,
,1,120,75,75,%,,,,,,
,1,60,89,89,%,,,,,,
,1,900,81,81,%,,,,,,
,1,300,50,50,%,,,,,,
,6,120,88,88,%,,30,140,140,%,
,1,60,88,88,%,,,,,,
,1,120,50,50,%,,,,,,
,1,1200,74,74,%,,,,,,
,1,60,143,143,%,,,,,,
,1,900,86,86,%,,,,,,
,1,420,75,75,%,,,,,,
,4,40,92,92,%,,20,84,84,%,
,1,300,89,89,%,,,,,,
,1,120,97,97,%,,,,,,
,1,30,113,113,%,,,,,,
,1,20,280,280,%,,,,,,
,1,300,74,74,%,,,,,,
,1,600,64,29,%,,,,,,
